image,xmin,ymin,xmax,ymax,label,score
converted_png/0059_07.png,680,1401,1159,1989,1,4.580277919769287
converted_png/0059_08.png,1109,437,3327,3210,1,3.3477253913879395
converted_png/0059_09.png,1802,842,3327,2634,1,3.9137442111968994
converted_png/0059_09.png,935,1568,2305,3626,1,3.9137442111968994
converted_png/0059_10.png,628,211,826,371,1,5.989175319671631
converted_png/0059_10.png,982,646,1595,2265,1,5.989175319671631
converted_png/0059_10.png,280,1042,878,1804,1,5.989175319671631
converted_png/0059_10.png,202,1855,332,2245,1,5.989175319671631
converted_png/0059_11.png,675,428,1637,2073,1,4.938455581665039
converted_png/0059_11.png,1642,838,1995,1266,1,4.938455581665039
converted_png/0059_11.png,1855,1708,1995,1887,1,4.938455581665039
converted_png/0059_12.png,145,646,1637,1906,1,6.761220455169678
converted_png/0059_13.png,1681,1130,2608,3669,1,6.065300941467285
converted_png/0059_13.png,294,1685,1594,3445,1,6.065300941467285
converted_png/0060_00.png,260,448,537,2784,1,6.655041217803955
converted_png/0060_00.png,1638,1472,1854,1792,1,6.655041217803955
converted_png/0060_00.png,2114,1557,2894,2869,1,6.655041217803955
converted_png/0060_00.png,242,2880,2556,4095,1,6.655041217803955
converted_png/0060_01.png,1413,934,1902,1759,1,7.02081823348999
converted_png/0060_01.png,150,1874,1730,2456,1,7.02081823348999
converted_png/0060_02.png,181,198,322,793,1,6.496367454528809
converted_png/0060_02.png,1533,377,1793,582,1,6.496367454528809
converted_png/0060_02.png,1257,902,1746,1727,1,6.496367454528809
converted_png/0060_02.png,145,1951,1590,2456,1,6.496367454528809
converted_png/0060_03.png,338,512,476,1525,1,5.948092937469482
converted_png/0060_03.png,2366,1568,3163,3040,1,5.948092937469482
converted_png/0060_03.png,260,3082,2938,4095,1,5.948092937469482
converted_png/0061_00.png,1620,629,3327,3114,1,5.820528030395508
converted_png/0061_01.png,1200,332,1995,2137,1,3.491961479187012
converted_png/0061_01.png,1855,2201,1995,2456,1,3.491961479187012
converted_png/0061_02.png,998,313,1995,1861,1,5.1060895919799805
converted_png/0061_02.png,1829,1426,1995,1644,1,5.1060895919799805
converted_png/0062_00.png,358,460,1341,1874,1,3.1400604248046875
converted_png/0062_01.png,398,746,2253,3018,1,3.2869858741760254
converted_png/0063_00.png,1174,511,1995,2079,1,4.267509937286377
converted_png/0063_06.png,1923,864,3327,3434,1,4.799157619476318
converted_png/0063_07.png,2097,266,3327,2869,1,3.425412654876709
converted_png/0064_01.png,1075,179,1995,1503,1,3.21993350982666
converted_png/0064_01.png,1834,1638,1995,1842,1,3.21993350982666
converted_png/0064_05.png,1620,352,3327,2880,1,3.5228731632232666
converted_png/0064_05.png,3042,2101,3327,2336,1,3.5228731632232666
converted_png/0064_07.png,956,339,1995,1849,1,4.846317291259766
converted_png/0066_00.png,1828,554,3327,3050,1,3.4991917610168457
converted_png/0066_02.png,982,243,1995,2053,1,4.253278732299805
converted_png/0066_02.png,1762,1791,1995,2239,1,4.253278732299805
converted_png/0066_04.png,1070,364,1995,1868,1,3.4297008514404297
converted_png/0066_05.png,1655,512,3146,3328,1,4.649592399597168
converted_png/0066_05.png,3102,3146,3327,3712,1,4.649592399597168
converted_png/0067_00.png,1664,821,3327,3349,1,4.39561128616333
converted_png/0067_01.png,862,2130,1174,2456,1,3.285203695297241
converted_png/0067_01.png,1486,2316,1756,2456,1,3.285203695297241
converted_png/0067_02.png,187,204,426,409,1,3.898839950561523
converted_png/0067_02.png,504,2053,1814,2456,1,3.898839950561523
converted_png/0067_04.png,972,492,1995,1957,1,3.097970724105835
converted_png/0067_04.png,1600,1330,1995,1900,1,3.097970724105835
converted_png/0067_05.png,233,1237,1949,2997,1,3.8095784187316895
converted_png/0067_05.png,1334,3498,2218,4095,1,3.8095784187316895
converted_png/0067_05.png,2461,3861,2877,4095,1,3.8095784187316895
converted_png/0067_07.png,164,1610,1698,3200,1,4.027300357818604
converted_png/0067_07.png,771,3434,3024,4095,1,4.027300357818604
converted_png/0068_00.png,1170,480,2808,3360,1,3.2221438884735107
converted_png/0068_00.png,2851,2592,3327,3328,1,3.2221438884735107
converted_png/0068_02.png,1586,2400,2114,3018,1,9.382354736328123
converted_png/0068_03.png,909,618,2972,3712,1,5.0969085693359375
converted_png/0068_03.png,2747,2698,3327,3552,1,5.0969085693359375
converted_png/0068_04.png,561,415,1814,1733,1,5.74614953994751
converted_png/0068_04.png,1668,1497,1995,2117,1,5.74614953994751
converted_png/0068_04.png,961,1625,1247,2034,1,5.74614953994751
converted_png/0068_05.png,706,300,1642,1938,1,4.84707498550415
converted_png/0068_05.png,1684,1036,1995,1823,1,4.84707498550415
converted_png/0068_06.png,831,499,1429,1836,1,5.3917765617370605
converted_png/0069_00.png,1222,917,3327,3232,1,5.617800235748291
converted_png/0069_01.png,1542,362,3327,2794,1,3.323059558868408
converted_png/0070_00.png,613,255,1824,2162,1,3.613826274871826
converted_png/0070_00.png,1736,1669,1995,1970,1,3.613826274871826
converted_png/0070_01.png,2262,586,3327,3722,1,3.293062448501587
converted_png/0070_01.png,1204,2122,2080,3274,1,3.293062448501587
converted_png/0070_03.png,554,650,2626,3157,1,6.243628025054932
converted_png/0070_03.png,320,2240,771,3029,1,6.243628025054932
converted_png/0070_04.png,670,364,1995,1836,1,4.058430671691895
converted_png/0070_05.png,114,486,524,1446,1,4.1011643409729
converted_png/0070_05.png,592,511,1502,1957,1,4.1011643409729
converted_png/0070_06.png,389,345,1626,1887,1,5.417114734649658
converted_png/0070_06.png,213,1279,504,1586,1,5.417114734649658
converted_png/0071_02.png,1863,650,3327,3050,1,3.1061713695526123
converted_png/0072_03.png,1560,501,3327,3061,1,5.86128568649292
converted_png/0072_03.png,2747,2016,3327,2645,1,5.86128568649292
converted_png/0072_04.png,181,2066,317,2233,1,4.920608997344971
converted_png/0072_07.png,883,326,1995,1823,1,5.451855182647705
converted_png/0073_00.png,452,319,1995,1638,1,4.903530120849609
converted_png/0073_01.png,124,1753,499,2085,1,5.035208225250244
converted_png/0073_02.png,441,1034,2192,3413,1,3.455340385437012
converted_png/0073_02.png,355,2368,797,3242,1,3.455340385437012
converted_png/0073_03.png,2920,448,3327,1301,1,3.2444961071014404
converted_png/0073_03.png,1170,714,2600,3381,1,3.2444961071014404
converted_png/0073_03.png,3076,3104,3327,3498,1,3.2444961071014404
converted_png/0073_04.png,754,458,3327,3029,1,3.840930938720703
converted_png/0073_05.png,216,704,2574,3306,1,5.977707386016846
converted_png/0073_05.png,355,1845,892,2506,1,5.977707386016846
converted_png/0073_06.png,1486,300,1995,1081,1,4.99915075302124
converted_png/0073_06.png,842,550,1403,1861,1,4.99915075302124
converted_png/0073_06.png,1647,1170,1995,1817,1,4.99915075302124
converted_png/0073_07.png,161,1548,447,2021,1,4.74066162109375
converted_png/0073_08.png,192,1132,628,1516,1,6.847991466522217
converted_png/0073_09.png,277,3114,771,3509,1,3.8529224395751953
converted_png/0074_00.png,155,543,1361,2028,1,4.961126804351807
converted_png/0074_02.png,182,736,1958,3317,1,3.898680448532105
converted_png/0074_03.png,1204,458,1326,608,1,5.626543045043945
converted_png/0074_03.png,242,1002,2279,3338,1,5.626543045043945
converted_png/0075_00.png,251,2528,563,2997,1,3.584012269973755
converted_png/0075_01.png,806,682,2279,2752,1,3.9995484352111816
converted_png/0075_01.png,303,1194,459,1749,1,3.9995484352111816
converted_png/0075_01.png,268,1984,1031,2965,1,3.9995484352111816
converted_png/0075_01.png,190,3573,572,4095,1,3.9995484352111816
converted_png/0076_01.png,1508,682,3327,3616,1,4.071768283843994
converted_png/0076_02.png,1854,714,3327,2314,1,3.059706211090088
converted_png/0076_02.png,2201,2368,3327,3658,1,3.059706211090088
converted_png/0076_03.png,1133,428,1995,1311,1,3.2620046138763428
converted_png/0076_03.png,1320,1343,1995,2092,1,3.2620046138763428
converted_png/0077_00.png,400,403,1356,1881,1,4.919989109039307
converted_png/0077_00.png,140,1254,665,1900,1,4.919989109039307
converted_png/0077_03.png,650,672,2244,3114,1,5.565332412719727
converted_png/0077_03.png,233,1941,1031,3168,1,5.565332412719727
converted_png/0078_01.png,88,243,1226,1823,1,4.581376075744629
converted_png/0078_02.png,840,2272,1837,3125,1,3.971834182739258
converted_png/0078_04.png,888,211,1995,1746,1,4.318335056304932
converted_png/0078_05.png,1222,426,3120,3424,1,4.875949859619141
converted_png/0078_05.png,2938,2709,3327,3232,1,4.875949859619141
converted_png/0078_06.png,520,650,2270,3498,1,5.305077075958252
converted_png/0078_06.png,346,2890,728,3317,1,5.305077075958252
converted_png/0078_07.png,743,332,1995,2041,1,5.66027307510376
converted_png/0078_07.png,1845,1682,1995,1817,1,5.66027307510376
converted_png/0078_08.png,1551,309,3327,2112,1,3.601909875869751
converted_png/0078_08.png,1750,2432,2582,3050,1,3.601909875869751
converted_png/0078_08.png,2678,2613,3327,3338,1,3.601909875869751
converted_png/0078_09.png,332,339,1346,2015,1,4.891409873962402
converted_png/0078_09.png,181,1510,467,1964,1,4.891409873962402
converted_png/0079_00.png,836,467,1995,2066,1,4.228195190429688
converted_png/0079_01.png,1412,896,3327,3456,1,4.215139389038086
converted_png/0079_03.png,769,486,1772,2002,1,3.831504821777344
converted_png/0079_03.png,1611,1414,1995,2066,1,3.831504821777344
converted_png/0079_04.png,1204,800,3327,3349,1,3.974829912185669
converted_png/0079_05.png,225,938,2184,3338,1,3.404669046401977
converted_png/0080_02.png,592,383,1408,2079,1,3.942740440368652
converted_png/0080_03.png,806,672,2236,3530,1,3.2712535858154297
converted_png/0081_02.png,294,672,1984,3093,1,4.269946575164795
converted_png/0081_07.png,135,403,1179,1772,1,3.941714286804199
converted_png/0082_01.png,199,458,1741,3093,1,3.049381971359253
converted_png/0082_03.png,109,371,1091,1810,1,3.606924057006836
converted_png/0083_00.png,173,3658,780,4095,1,4.011013031005859
converted_png/0083_02.png,1430,256,3327,2912,1,3.9149789810180655
converted_png/0083_02.png,3076,3093,3327,3434,1,3.9149789810180655
converted_png/0083_03.png,1689,373,3327,3349,1,3.384664535522461
converted_png/0084_00.png,114,1433,415,1874,1,4.291121006011963
converted_png/0084_01.png,216,629,1759,3040,1,3.697723627090454
converted_png/0085_00.png,1915,426,3327,3168,1,3.678729057312012
converted_png/0085_01.png,935,351,1855,1836,1,4.698525905609131
converted_png/0085_01.png,1782,1426,1995,1842,1,4.698525905609131
converted_png/0085_02.png,1148,319,1995,1945,1,4.129749774932861
converted_png/0085_03.png,1586,565,3146,3104,1,4.633473873138428
converted_png/0085_03.png,3007,2666,3327,3264,1,4.633473873138428
converted_png/0086_00.png,190,341,2001,2954,1,3.196971893310547
converted_png/0086_01.png,223,364,1179,1906,1,4.087115287780762
converted_png/0086_02.png,109,300,1346,1874,1,4.656042575836182
converted_png/0086_05.png,2972,2869,3327,3840,1,3.039719343185425
converted_png/0086_06.png,572,757,2201,3168,1,4.204823017120361
converted_png/0086_06.png,216,2304,909,2965,1,4.204823017120361
converted_png/0087_00.png,1133,287,1995,1631,1,3.271650791168213
converted_png/0087_02.png,956,524,1912,1810,1,5.281220436096191
converted_png/0087_02.png,1616,1196,1995,1689,1,5.281220436096191
converted_png/0087_03.png,1568,885,3180,3061,1,6.056495666503906
converted_png/0087_03.png,2669,2250,3327,3040,1,6.056495666503906
converted_png/0087_07.png,1906,362,3327,2730,1,3.2752604484558105
converted_png/0088_02.png,1915,341,3327,3040,1,3.366878032684326
converted_png/0088_04.png,1190,511,1995,2053,1,3.539464235305786
converted_png/0088_05.png,1153,217,1995,1733,1,3.6362509727478014
converted_png/0088_07.png,2132,618,3327,3392,1,4.050695896148682
converted_png/0089_01.png,145,742,353,1177,1,3.633477687835693
converted_png/0089_01.png,421,940,1200,2098,1,3.633477687835693
converted_png/0089_01.png,171,1638,395,1842,1,3.633477687835693
converted_png/0089_02.png,286,2133,606,2336,1,4.038218021392822
converted_png/0089_03.png,242,917,2001,3306,1,5.9797139167785645
converted_png/0089_03.png,251,2720,650,3072,1,5.9797139167785645
converted_png/0090_00.png,485,682,1915,1824,1,4.114148616790772
converted_png/0090_00.png,1057,1632,2036,2986,1,4.114148616790772
converted_png/0090_00.png,286,3861,485,4095,1,4.114148616790772
converted_png/0091_00.png,946,435,1995,2105,1,3.533908128738404
converted_png/0091_01.png,124,473,1351,1996,1,4.478749752044678
converted_png/0091_02.png,182,714,1750,2784,1,3.826383829116821
converted_png/0091_03.png,840,512,2279,3296,1,4.3753814697265625
converted_png/0091_03.png,563,704,840,1088,1,4.3753814697265625
converted_png/0091_04.png,1664,800,3327,3424,1,4.020155429840088
converted_png/0091_05.png,1369,661,3024,3104,1,5.330132484436035
converted_png/0091_05.png,2730,2496,3327,3498,1,5.330132484436035
converted_png/0091_07.png,790,428,1793,1957,1,4.641208171844482
converted_png/0091_07.png,1632,1497,1995,2226,1,4.641208171844482
converted_png/0092_00.png,1629,586,3327,3434,1,4.196757793426514
converted_png/0092_01.png,2010,586,3327,3178,1,3.9499192237854
converted_png/0092_02.png,2617,458,2946,874,1,4.9475626945495605
converted_png/0092_02.png,433,1376,1438,2880,1,4.9475626945495605
converted_png/0092_02.png,650,3381,3085,4095,1,4.9475626945495605
converted_png/0092_03.png,1159,377,1995,1861,1,3.576559066772461
converted_png/0092_04.png,93,531,722,1522,1,6.8163161277771
converted_png/0092_04.png,337,2073,1814,2456,1,6.8163161277771
converted_png/0092_05.png,966,339,1995,1874,1,4.132911682128906
converted_png/0092_06.png,301,447,467,575,1,8.63177490234375
converted_png/0092_06.png,109,787,743,1906,1,8.63177490234375
converted_png/0092_06.png,462,2066,1829,2456,1,8.63177490234375
converted_png/0092_07.png,156,885,1187,2538,1,8.496129989624023
converted_png/0092_07.png,511,3424,3050,4095,1,8.496129989624023
converted_png/0093_00.png,736,1589,1767,3210,1,7.604991436004639
converted_png/0093_00.png,1482,3488,2998,4095,1,7.604991436004639
converted_png/0093_01.png,956,332,1840,1868,1,4.733234882354736
converted_png/0093_01.png,1772,1401,1995,1913,1,4.733234882354736
converted_png/0093_02.png,528,874,1508,2208,1,6.606783390045166
converted_png/0093_02.png,467,3392,3085,4095,1,6.606783390045166
converted_png/0093_03.png,2695,437,2955,874,1,5.771791458129883
converted_png/0093_03.png,216,874,1230,2208,1,5.771791458129883
converted_png/0093_03.png,355,3360,3102,4095,1,5.771791458129883
converted_png/0093_04.png,285,524,961,1324,1,6.349012851715088
converted_png/0093_04.png,285,2053,1840,2456,1,6.349012851715088
converted_png/0093_05.png,1538,223,1808,460,1,3.691605806350708
converted_png/0093_05.png,810,499,1881,2015,1,3.691605806350708
converted_png/0093_05.png,1684,678,1995,1330,1,3.691605806350708
converted_png/0093_06.png,441,953,1055,1919,1,3.881183862686157
converted_png/0093_06.png,852,2041,1850,2456,1,3.881183862686157
converted_png/0093_07.png,1360,1056,3327,3498,1,5.021641731262207
converted_png/0093_08.png,1629,672,3327,3370,1,3.900238275527954
converted_png/0094_01.png,190,864,2019,3370,1,4.778414249420166
converted_png/0094_02.png,138,832,1655,3349,1,4.537629127502441
converted_png/0094_03.png,1039,588,1995,2060,1,6.049973964691162
converted_png/0094_04.png,218,563,1200,2162,1,4.16287899017334
converted_png/0094_05.png,109,441,1013,2015,1,4.349174976348877
converted_png/0094_06.png,2140,362,3327,3317,1,3.1720235347747803
converted_png/0094_07.png,1447,949,3327,3680,1,5.862766742706299
converted_png/0095_01.png,98,345,1039,1900,1,4.21009635925293
converted_png/0095_02.png,190,565,1689,3029,1,4.103415012359619
converted_png/0096_01.png,433,1109,1412,3232,1,5.59208345413208
converted_png/0096_01.png,702,3392,3111,4095,1,5.59208345413208
converted_png/0096_05.png,1663,371,1793,665,1,5.35961389541626
converted_png/0096_05.png,275,403,743,2047,1,5.35961389541626
converted_png/0096_05.png,384,2066,1845,2456,1,5.35961389541626
converted_png/0097_02.png,1174,435,1995,2111,1,6.335805416107178
converted_png/0097_04.png,1315,172,1995,2009,1,7.814446926116943
converted_png/0097_07.png,2140,672,3327,3488,1,5.812734603881836
converted_png/0098_08.png,1049,345,1995,2028,1,3.4033432006835938
converted_png/0099_00.png,1018,1298,1995,2456,1,3.070192337036133
converted_png/0099_00.png,296,1593,790,2456,1,3.070192337036133
converted_png/0099_02.png,940,505,1995,2277,1,3.4102354049682617
converted_png/0099_02.png,1736,1682,1995,2021,1,3.4102354049682617
converted_png/0099_03.png,1606,134,1829,633,1,5.131338119506836
converted_png/0099_03.png,1216,1145,1377,1625,1,5.131338119506836
converted_png/0099_03.png,852,1318,1995,2456,1,5.131338119506836
converted_png/0099_03.png,270,1362,842,2117,1,5.131338119506836
converted_png/0099_05.png,831,729,1995,2060,1,4.212679386138916
converted_png/0099_05.png,1694,2201,1995,2456,1,4.212679386138916
converted_png/0099_06.png,2166,256,3033,1546,1,6.343116760253906
converted_png/0099_06.png,441,2250,1265,3552,1,6.343116760253906
converted_png/0099_06.png,1456,3040,3154,4095,1,6.343116760253906
converted_png/0099_07.png,2452,330,2998,1088,1,4.173272132873535
converted_png/0099_07.png,537,693,1092,1824,1,4.173272132873535
converted_png/0099_07.png,450,2624,1230,4095,1,4.173272132873535
converted_png/0099_07.png,1672,3221,3128,4095,1,4.173272132873535
converted_png/0100_00.png,265,268,447,396,1,3.145890235900879
converted_png/0100_01.png,857,458,1031,597,1,3.094035148620605
converted_png/0100_02.png,197,428,1179,2009,1,3.947148084640503
converted_png/0100_03.png,355,565,1819,3264,1,4.1929850578308105
converted_png/0101_01.png,769,403,1741,2341,1,5.217468738555908
converted_png/0101_01.png,197,1855,597,2297,1,5.217468738555908
converted_png/0101_03.png,311,358,628,646,1,4.2157087326049805
converted_png/0101_03.png,914,371,1798,1977,1,4.2157087326049805
